date,nav_pre,nav,ret,turnover,fee_cost,slippage_cost,total_cost,gross_trade_notional,weights,n_positions,top_asset,top_weight
2022-04-01 00:00:00,2564329.092731983,2563245.3787038466,-0.0024649749470928572,1.3063613897911597,541.8917656570527,541.8222624791491,1083.7140281362017,3356799.221282206,"{'AGG': 0.6502748133768781, 'SHY': 0.20008455796211633, 'TLT': 0.14964062866100555}",3,AGG,0.6502748133768781
2022-04-04 00:00:00,2562293.0880922847,2562293.0880922847,-0.0003715175376785007,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6510648968454985, 'SHY': 0.20027926296968024, 'TLT': 0.1486558401848212}",3,AGG,0.6510648968454985
2022-04-05 00:00:00,2535899.1881603366,2535899.1881603366,-0.010300890266850549,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6511914063491107, 'SHY': 0.20199892081351908, 'TLT': 0.1468096728373704}",3,AGG,0.6511914063491107
2022-04-06 00:00:00,2529039.688160794,2529039.688160794,-0.0027049576858451108,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6512905113304571, 'SHY': 0.2026931533944937, 'TLT': 0.1460163352750491}",3,AGG,0.6512905113304571
2022-04-07 00:00:00,2523037.1349939583,2523037.1349939583,-0.0023734515495883457,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6514166196992408, 'SHY': 0.2033221017550557, 'TLT': 0.14526127854570342}",3,AGG,0.6514166196992408
2022-04-08 00:00:00,2510175.229092949,2510175.229092949,-0.005097786997510845,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6514576687735679, 'SHY': 0.20411813801223824, 'TLT': 0.14442419321419386}",3,AGG,0.6514576687735679
2022-04-11 00:00:00,2497535.306206116,2497535.306206116,-0.005035474312843347,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6519412727698766, 'SHY': 0.20520062082568333, 'TLT': 0.14285810640444008}",3,AGG,0.6519412727698766
2022-04-12 00:00:00,2503490.8394815703,2503490.8394815703,0.002384564198414152,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6524486426178346, 'SHY': 0.20522990909844438, 'TLT': 0.14232144828372115}",3,AGG,0.6524486426178346
2022-04-13 00:00:00,2507740.8841682035,2507740.8841682035,0.0016976473888410393,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6526503946646266, 'SHY': 0.204980459815456, 'TLT': 0.14236914551991736}",3,AGG,0.6526503946646266
2022-04-14 00:00:00,2486387.2683562087,2486387.2683562087,-0.008515080623681559,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6529178088766243, 'SHY': 0.20636873996659502, 'TLT': 0.14071345115678066}",3,AGG,0.6529178088766243
2022-04-18 00:00:00,2479652.15523073,2479652.15523073,-0.0027087948893542713,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6526761611260968, 'SHY': 0.2069292689126835, 'TLT': 0.14039456996121966}",3,AGG,0.6526761611260968
2022-04-19 00:00:00,2466035.084008488,2466035.084008488,-0.005491524766293221,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6522911280757607, 'SHY': 0.20759655428666401, 'TLT': 0.14011231763757517}",3,AGG,0.6522911280757607
2022-04-20 00:00:00,2482510.3690944286,2482510.3690944286,0.0066808802489382035,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6516732317155151, 'SHY': 0.20634310562300917, 'TLT': 0.1419836626614759}",3,AGG,0.6516732317155151
2022-04-21 00:00:00,2470138.3467891226,2470138.3467891226,-0.00498367396943411,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6513339726404045, 'SHY': 0.2070269430963725, 'TLT': 0.14163908426322291}",3,AGG,0.6513339726404045
2022-04-22 00:00:00,2466252.136053291,2466252.136053291,-0.001573276549826863,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6517274507773859, 'SHY': 0.20730313374706905, 'TLT': 0.140969415475545}",3,AGG,0.6517274507773859
2022-04-25 00:00:00,2481304.5659668683,2481304.5659668683,0.006103362139471047,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.652115687946705, 'SHY': 0.20636881692567088, 'TLT': 0.14151549512762396}",3,AGG,0.652115687946705
2022-04-26 00:00:00,2490760.657540176,2490760.657540176,0.0038109354663695694,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6516457081863648, 'SHY': 0.20595684757589008, 'TLT': 0.1423974442377452}",3,AGG,0.6516457081863648
2022-04-27 00:00:00,2479407.231286311,2479407.231286311,-0.004558216470737619,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6519847634229576, 'SHY': 0.20680042835108378, 'TLT': 0.1412148082259586}",3,AGG,0.6519847634229576
2022-04-28 00:00:00,2478934.1010143342,2478934.1010143342,-0.0001908239461458905,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6518573064655708, 'SHY': 0.20669056657748305, 'TLT': 0.1414521269569461}",3,AGG,0.6518573064655708
2022-04-29 00:00:00,2463717.528874245,2463717.528874245,-0.006138352824249349,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6519541424612884, 'SHY': 0.20756648640420575, 'TLT': 0.1404793711345059}",3,AGG,0.6519541424612884
2022-05-02 00:00:00,2448937.4363164525,2447927.5329493615,-0.006409012291315075,1.2742884729338542,504.91962221478076,504.98374487625466,1009.9033670910354,3139486.8476095307,"{'AGG': 0.15006188316566754, 'SHY': 0.8499381168343324}",2,SHY,0.8499381168343324
2022-05-03 00:00:00,2447749.486742286,2447749.486742286,-7.273344683567107e-05,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.150410823672679, 'SHY': 0.8495891763273211}",2,SHY,0.8495891763273211
2022-05-04 00:00:00,2455648.6823030054,2455648.6823030054,0.003227125816389176,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15089366213662017, 'SHY': 0.8491063378633797}",2,SHY,0.8491063378633797
2022-05-05 00:00:00,2448464.3070072643,2448464.3070072643,-0.002925652739952711,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.14983801454521925, 'SHY': 0.8501619854547807}",2,SHY,0.8501619854547807
2022-05-06 00:00:00,2446666.2282499773,2446666.2282499773,-0.0007343700098633166,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.1493160476495857, 'SHY': 0.8506839523504143}",2,SHY,0.8506839523504143
2022-05-09 00:00:00,2453738.800066254,2453738.800066254,0.002890697445615764,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.1496185566638104, 'SHY': 0.8503814433361895}",2,SHY,0.8503814433361895
2022-05-10 00:00:00,2453597.315966105,2453597.315966105,-5.766061984480153e-05,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15008157408190836, 'SHY': 0.8499184259180916}",2,SHY,0.8499184259180916
2022-05-11 00:00:00,2455215.643685205,2455215.643685205,0.0006595734795473707,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.1505393208871796, 'SHY': 0.8494606791128203}",2,SHY,0.8494606791128203
2022-05-12 00:00:00,2458912.0657284115,2458912.0657284115,0.0015055386490037126,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15059101270424302, 'SHY': 0.849408987295757}",2,SHY,0.849408987295757
2022-05-13 00:00:00,2456577.2759875627,2456577.2759875627,-0.0009495214462487134,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15008988267219656, 'SHY': 0.8499101173278034}",2,SHY,0.8499101173278034
2022-05-16 00:00:00,2458659.8684104043,2458659.8684104043,0.0008477618201545578,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15029923687193683, 'SHY': 0.8497007631280632}",2,SHY,0.8497007631280632
2022-05-17 00:00:00,2452125.530069998,2452125.530069998,-0.002657682920830795,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.14987834796351285, 'SHY': 0.8501216520364872}",2,SHY,0.8501216520364872
2022-05-18 00:00:00,2454604.1573993424,2454604.1573993424,0.0010108076845778413,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15032770486995303, 'SHY': 0.849672295130047}",2,SHY,0.849672295130047
2022-05-19 00:00:00,2458552.343907492,2458552.343907492,0.0016084819608277456,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.1504667318654101, 'SHY': 0.84953326813459}",2,SHY,0.84953326813459
2022-05-20 00:00:00,2461174.4417842515,2461174.4417842515,0.0010665210701157335,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15075946882276187, 'SHY': 0.8492405311772381}",2,SHY,0.8492405311772381
2022-05-23 00:00:00,2458947.608196647,2458947.608196647,-0.0009047849472995084,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15039866669107463, 'SHY': 0.8496013333089253}",2,SHY,0.8496013333089253
2022-05-24 00:00:00,2466560.428922672,2466560.428922672,0.0030959670310373166,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.1510864903545497, 'SHY': 0.8489135096454503}",2,SHY,0.8489135096454503
2022-05-25 00:00:00,2469613.918849529,2469613.918849529,0.0012379546396077412,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.1515259452063568, 'SHY': 0.8484740547936432}",2,SHY,0.8484740547936432
2022-05-26 00:00:00,2469828.1242096256,2469828.1242096256,8.673637545597579e-05,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.1513962507466205, 'SHY': 0.8486037492533796}",2,SHY,0.8486037492533796
2022-05-27 00:00:00,2470941.9616235597,2470941.9616235597,0.0004509777028676165,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.151575501521623, 'SHY': 0.848424498478377}",2,SHY,0.848424498478377
2022-05-31 00:00:00,2465302.534175697,2465302.534175697,-0.0022822986275879975,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.1509593088800092, 'SHY': 0.8490406911199909}",2,SHY,0.8490406911199909
2022-06-01 00:00:00,2459879.8649614207,2459879.8649614207,-0.0021995958463935095,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15067102006171848, 'SHY': 0.8493289799382815}",2,SHY,0.8493289799382815
2022-06-02 00:00:00,2460851.175995743,2460851.175995743,0.0003948611670665514,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15080187778339374, 'SHY': 0.8491981222166062}",2,SHY,0.8491981222166062
2022-06-03 00:00:00,2459484.13310911,2459484.13310911,-0.0005555162782567846,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15063665224497755, 'SHY': 0.8493633477550225}",2,SHY,0.8493633477550225
2022-06-06 00:00:00,2454449.937089794,2454449.937089794,-0.0020468503746564615,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.1500207291964016, 'SHY': 0.8499792708035985}",2,SHY,0.8499792708035985
2022-06-07 00:00:00,2456106.782888505,2456106.782888505,0.0006750375200872405,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15049167987386944, 'SHY': 0.8495083201261306}",2,SHY,0.8495083201261306
2022-06-08 00:00:00,2453084.827530125,2453084.827530125,-0.0012303843543911563,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.1500601537634611, 'SHY': 0.8499398462365388}",2,SHY,0.8499398462365388
2022-06-09 00:00:00,2451180.798389618,2451180.798389618,-0.0007761774558869838,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.15001504298004684, 'SHY': 0.8499849570199531}",2,SHY,0.8499849570199531
2022-06-10 00:00:00,2439537.2801768635,2439537.2801768635,-0.004750167029867303,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.14956421766101693, 'SHY': 0.850435782338983}",2,SHY,0.850435782338983
2022-06-13 00:00:00,2423001.061196764,2423001.061196764,-0.006778424381733816,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.14811625782258658, 'SHY': 0.8518837421774135}",2,SHY,0.8518837421774135
2022-06-14 00:00:00,2416854.1165322023,2416854.1165322023,-0.002536913731901347,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.14761339491343572, 'SHY': 0.8523866050865643}",2,SHY,0.8523866050865643
2022-06-15 00:00:00,2428859.4541116185,2428859.4541116185,0.004967340600864123,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.14851560946253764, 'SHY': 0.8514843905374624}",2,SHY,0.8514843905374624
2022-06-16 00:00:00,2432488.973866351,2432488.973866351,0.0014943309085209133,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.14864951232319354, 'SHY': 0.8513504876768064}",2,SHY,0.8513504876768064
2022-06-17 00:00:00,2431950.3063346827,2431950.3063346827,-0.00022144705996840486,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.14866765773371038, 'SHY': 0.8513323422662897}",2,SHY,0.8513323422662897
2022-06-21 00:00:00,2429755.1340866005,2429755.1340866005,-0.0009026386116378626,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.1482087829518062, 'SHY': 0.8517912170481937}",2,SHY,0.8517912170481937
2022-06-22 00:00:00,2438850.367769244,2438850.367769244,0.00374327172110811,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.1489118906907855, 'SHY': 0.8510881093092144}",2,SHY,0.8510881093092144
2022-06-23 00:00:00,2442122.969256896,2442122.969256896,0.0013418623507621685,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.14933199944299336, 'SHY': 0.8506680005570065}",2,SHY,0.8506680005570065
2022-06-24 00:00:00,2441042.985194645,2441042.985194645,-0.00044223164674617177,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.1491619435423478, 'SHY': 0.8508380564576523}",2,SHY,0.8508380564576523
2022-06-27 00:00:00,2437158.953569261,2437158.953569261,-0.0015911361040921168,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.14873431116426092, 'SHY': 0.851265688835739}",2,SHY,0.851265688835739
2022-06-28 00:00:00,2436800.6628020583,2436800.6628020583,-0.00014701165333430577,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.14881536224876266, 'SHY': 0.8511846377512373}",2,SHY,0.8511846377512373
2022-06-29 00:00:00,2441404.827782449,2441404.827782449,0.0018894302889331804,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.14939064822989448, 'SHY': 0.8506093517701055}",2,SHY,0.8506093517701055
2022-06-30 00:00:00,2447083.2813066486,2447083.2813066486,0.002325895918440457,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.14972142773552793, 'SHY': 0.850278572264472}",2,SHY,0.850278572264472
2022-07-01 00:00:00,2456401.5924357884,2455248.2781694,0.0033366240230252586,1.404063404104921,576.698211405451,576.616054982834,1153.314266388285,3435860.0820796527,"{'AGG': 0.600281840564144, 'SHY': 0.150070460141036, 'TLT': 0.24964769929482003}",3,AGG,0.600281840564144
2022-07-05 00:00:00,2462756.055700808,2462756.055700808,0.003057848608697622,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.5995629399636206, 'SHY': 0.14959489961150024, 'TLT': 0.250842160424879}",3,AGG,0.5995629399636206
2022-07-06 00:00:00,2441424.786917867,2441207.8476211764,-0.008749631547855241,0.1957709516862968,108.46180448685648,108.47749220401431,216.93929669087078,482136.09679573774,"{'AGG': 0.6500577626124651, 'SHY': 0.199928907553889, 'TLT': 0.1500133298336458}",3,AGG,0.6500577626124651
2022-07-07 00:00:00,2434046.8041031156,2434046.8041031156,-0.002933401809697922,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6504976719443062, 'SHY': 0.20037167348156842, 'TLT': 0.1491306545741254}",3,AGG,0.6504976719443062
2022-07-08 00:00:00,2423515.184670076,2423515.184670076,-0.004326794133656997,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6508813670813098, 'SHY': 0.20099889189827883, 'TLT': 0.14811974102041134}",3,AGG,0.6508813670813098
2022-07-11 00:00:00,2437206.0423273714,2437206.0423273714,0.005649173458411649,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6502299205032657, 'SHY': 0.1999424455822267, 'TLT': 0.1498276339145077}",3,AGG,0.6502299205032657
2022-07-12 00:00:00,2441793.500018165,2441793.500018165,0.0018822609213675623,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6499018493925912, 'SHY': 0.19966340661613083, 'TLT': 0.150434743991278}",3,AGG,0.6499018493925912
2022-07-13 00:00:00,2451239.9269003244,2451239.9269003244,0.0038686428160650266,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6497492545823808, 'SHY': 0.1986774545963668, 'TLT': 0.15157329082125234}",3,AGG,0.6497492545823808
2022-07-14 00:00:00,2442421.6586253806,2442421.6586253806,-0.0035974725191812995,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6497984510637614, 'SHY': 0.19932216964727398, 'TLT': 0.15087937928896458}",3,AGG,0.6497984510637614
2022-07-15 00:00:00,2451082.800769045,2449590.757526071,0.002935242109147085,1.301605757894222,746.0686191166345,745.9746238576831,1492.0432429743178,3179070.094072351,"{'AGG': 0.20012181979691016, 'TLT': 0.7998781802030898}",2,TLT,0.7998781802030898
2022-07-18 00:00:00,2427595.491429112,2426118.1624260945,-0.009582251658918794,1.2851803433406501,738.6178407954965,738.7111622221045,1477.3290030176008,3148165.890801439,"{'AGG': 0.6503958025898463, 'SHY': 0.19951285835095836, 'TLT': 0.15009133905919528}",3,AGG,0.6503958025898463
2022-07-19 00:00:00,2421457.911273456,2421457.911273456,-0.0019208673447208557,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.6507523579662288, 'SHY': 0.1996786982089942, 'TLT': 0.14956894382477706}",3,AGG,0.6507523579662288
2022-07-20 00:00:00,2421266.1955579408,2419789.791762531,-0.000688890565951672,1.2993406775220648,738.2484302824377,738.1553651280428,1476.4037954104806,3146298.7630252168,"{'AGG': 0.20012202744225438, 'TLT': 0.7998779725577456}",2,TLT,0.7998779725577456
2022-07-21 00:00:00,2457275.284507801,2457275.284507801,0.015491218647536442,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.19871605690513564, 'TLT': 0.8012839430948645}",2,TLT,0.8012839430948645
2022-07-22 00:00:00,2494184.44533404,2494184.44533404,0.015020360583503978,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.19730258956462138, 'TLT': 0.8026974104353786}",2,TLT,0.8026974104353786
2022-07-25 00:00:00,2472785.553996202,2472785.553996202,-0.008579514389110088,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.19827838474843054, 'TLT': 0.8017216152515695}",2,TLT,0.8017216152515695
2022-07-26 00:00:00,2474210.1880648155,2474210.1880648155,0.0005761251986897697,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.1981256621830084, 'TLT': 0.8018743378169915}",2,TLT,0.8018743378169915
2022-07-27 00:00:00,2464778.3713510553,2464778.3713510553,-0.003812051522242399,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.19957923993938004, 'TLT': 0.8004207600606199}",2,TLT,0.8004207600606199
2022-07-28 00:00:00,2484007.0738337077,2484007.0738337077,0.0078013920870751985,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.1994526447673065, 'TLT': 0.8005473552326936}",2,TLT,0.8005473552326936
2022-07-29 00:00:00,2478650.3678238667,2478650.3678238667,-0.0021564777597729012,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.19990288243602305, 'TLT': 0.8000971175639768}",2,TLT,0.8000971175639768
2022-08-01 00:00:00,2528129.2133205566,2526427.3882964896,0.0192754174178138,1.4340535277651651,850.8623624944239,850.9626615722372,1701.8250240666612,3554517.30407424,"{'AGG': 0.7505052069867366, 'SHY': 0.14942743208169854, 'TLT': 0.10006736093156489}",3,AGG,0.7505052069867366
2022-08-02 00:00:00,2500293.409260367,2500293.409260367,-0.010344243083013738,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.7505647658971326, 'SHY': 0.1504614534598411, 'TLT': 0.09897378064302625}",3,AGG,0.7505647658971326
2022-08-03 00:00:00,2512694.6927270265,2512694.6927270265,0.004959931270757556,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.750190915222599, 'SHY': 0.1497731667627918, 'TLT': 0.10003591801460937}",3,AGG,0.750190915222599
2022-08-04 00:00:00,2517657.9121706947,2517657.9121706947,0.001975257661837704,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.7505180497309434, 'SHY': 0.1496767210587788, 'TLT': 0.09980522921027798}",3,AGG,0.7505180497309434
2022-08-05 00:00:00,2489028.138449005,2489028.138449005,-0.011371590073174676,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.7506730019661807, 'SHY': 0.1507767854408361, 'TLT': 0.09855021259298319}",3,AGG,0.7506730019661807
2022-08-08 00:00:00,2501901.471349644,2501901.471349644,0.005172031887378026,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.750227879846734, 'SHY': 0.15014643365638497, 'TLT': 0.09962568649688092}",3,AGG,0.750227879846734
2022-08-09 00:00:00,2496384.105428708,2496384.105428708,-0.0022052690659956076,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.750209721200844, 'SHY': 0.1503324992219819, 'TLT': 0.0994577795771742}",3,AGG,0.750209721200844
2022-08-10 00:00:00,2499856.234389823,2499856.234389823,0.0013908632704255908,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.7510597656839824, 'SHY': 0.15026927473471374, 'TLT': 0.09867095958130392}",3,AGG,0.7510597656839824
2022-08-11 00:00:00,2483964.758031447,2483964.758031447,-0.0063569561080198955,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.7518367444741034, 'SHY': 0.1511757362563221, 'TLT': 0.09698751926957448}",3,AGG,0.7518367444741034
2022-08-12 00:00:00,2494867.969049715,2494867.969049715,0.004389438691919656,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.7519055388224053, 'SHY': 0.15055156606617903, 'TLT': 0.09754289511141556}",3,AGG,0.7519055388224053
2022-08-15 00:00:00,2497340.20601269,2497340.20601269,0.0009909289764606921,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.752107972038037, 'SHY': 0.1505300321581911, 'TLT': 0.097361995803772}",3,AGG,0.752107972038037
2022-08-16 00:00:00,2495303.7482938813,2495303.7482938813,-0.0008154506598282429,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.7516281226784199, 'SHY': 0.15052527377702857, 'TLT': 0.0978466035445515}",3,AGG,0.7516281226784199
2022-08-17 00:00:00,2481339.9458964607,2481339.9458964607,-0.0055960331109862205,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.7513858246546105, 'SHY': 0.1512439527714712, 'TLT': 0.09737022257391835}",3,AGG,0.7513858246546105
2022-08-18 00:00:00,2486246.5980836684,2486246.5980836684,0.0019774203834190818,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.75151283308259, 'SHY': 0.1511651101100494, 'TLT': 0.09732205680736057}",3,AGG,0.75151283308259
2022-08-19 00:00:00,2468979.2168905567,2468979.2168905567,-0.006945160309689613,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.7514636494477024, 'SHY': 0.15211171454115918, 'TLT': 0.09642463601113839}",3,AGG,0.7514636494477024
2022-08-22 00:00:00,2459673.809522554,2459673.809522554,-0.0037689289988119823,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.7510522862045305, 'SHY': 0.15248366725139867, 'TLT': 0.09646404654407104}",3,AGG,0.7510522862045305
2022-08-23 00:00:00,2457822.602819507,2456894.7764562545,-0.0011298380523223628,1.1933784968016325,463.8852560046047,463.9411072482093,927.826363252814,2935321.8334303703,"{'AGG': 0.2500944104700925, 'SHY': 0.7499055895299074}",2,SHY,0.7499055895299074
2022-08-24 00:00:00,2453249.2125329743,2453249.2125329743,-0.001483809546185988,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.24979994012187162, 'SHY': 0.7502000598781284}",2,SHY,0.7502000598781284
2022-08-25 00:00:00,2457756.364554016,2456823.983349938,0.001457157633517614,1.2003800175316415,466.21879770062475,466.16240637756607,932.3812040781909,2944831.3327498175,"{'AGG': 0.7502846300377226, 'SHY': 0.15005692600754447, 'TLT': 0.09965844395473296}",3,AGG,0.7502846300377226
2022-08-26 00:00:00,2455139.636743561,2454206.873729418,-0.001065240993354144,1.1985508077179232,466.3532434801437,466.4097706631841,932.7630141433278,2944628.369664834,"{'AGG': 0.250095016746971, 'SHY': 0.749904983253029}",2,SHY,0.749904983253029
2022-08-29 00:00:00,2449906.384280392,2449906.384280392,-0.0017522929688853495,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.24932590653766545, 'SHY': 0.7506740934623346}",2,SHY,0.7506740934623346
2022-08-30 00:00:00,2449798.3223952483,2449798.3223952483,-4.410857730607898e-05,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.24965743300995813, 'SHY': 0.7503425669900419}",2,SHY,0.7503425669900419
2022-08-31 00:00:00,2446312.492479659,2446312.492479659,-0.0014229048504617037,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.24867977195734614, 'SHY': 0.7513202280426539}",2,SHY,0.7513202280426539
2022-09-01 00:00:00,2442332.430548138,2442332.430548138,-0.0016269638256586338,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.24800451394455927, 'SHY': 0.7519954860554408}",2,SHY,0.7519954860554408
2022-09-02 00:00:00,2448112.678025938,2448112.678025938,0.0023666915304001446,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.24813591858114295, 'SHY': 0.751864081418857}",2,SHY,0.751864081418857
2022-09-06 00:00:00,2438397.942483142,2438397.942483142,-0.003968255068483861,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.24679112821564783, 'SHY': 0.7532088717843521}",2,SHY,0.7532088717843521
2022-09-07 00:00:00,2445257.4606869817,2445257.4606869817,0.002813124996674743,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.24780684330584046, 'SHY': 0.7521931566941595}",2,SHY,0.7521931566941595
2022-09-08 00:00:00,2441085.1668210872,2441085.1668210872,-0.0017062799860437794,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.24743691887106387, 'SHY': 0.7525630811289362}",2,SHY,0.7525630811289362
2022-09-09 00:00:00,2439458.66421781,2439458.66421781,-0.0006663030956003402,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.24757715937760902, 'SHY': 0.752422840622391}",2,SHY,0.752422840622391
2022-09-12 00:00:00,2438327.2694460726,2438327.2694460726,-0.00046378927765122757,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.24731962044403152, 'SHY': 0.7526803795559684}",2,SHY,0.7526803795559684
2022-09-13 00:00:00,2428675.9094720134,2428675.9094720134,-0.003958188917048799,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.246906858644831, 'SHY': 0.753093141355169}",2,SHY,0.753093141355169
2022-09-14 00:00:00,2427897.521078659,2427897.521078659,-0.00032049907948539236,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.2473100851670215, 'SHY': 0.7526899148329784}",2,SHY,0.7526899148329784
2022-09-15 00:00:00,2424068.5390740093,2424068.5390740093,-0.0015770772742289552,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.2469515803434629, 'SHY': 0.7530484196565372}",2,SHY,0.7530484196565372
2022-09-16 00:00:00,2424539.9415125847,2424539.9415125847,0.00019446745460238724,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.2467288409468839, 'SHY': 0.753271159053116}",2,SHY,0.753271159053116
2022-09-19 00:00:00,2421618.399730052,2421618.399730052,-0.0012049881020769204,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.24665156277932407, 'SHY': 0.7533484372206759}",2,SHY,0.7533484372206759
2022-09-20 00:00:00,2418060.8855818156,2418060.8855818156,-0.0014690647166509807,0.0,0.0,0.0,0.0,0.0,"{'AGG': 0.2459129612804887, 'SHY': 0.7540870387195114}",2,SHY,0.7540870387195114
